Race,FileCategory,File,PartType,PartName,Group,Slot,Subtype,Variant,Description,Vertices,PolyIndices
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bone_Mount,Skeleton,Bone,,,Skeleton bone (Bone_Mount),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 Pelvis001,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 Spine001,Skeleton,Bone,,,Skeleton bone (Bip001 Spine001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 Neck001,Skeleton,Bone,,,Skeleton bone (Bip001 Neck001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 Head001,Skeleton,Bone,,,Skeleton bone (Bip001 Head001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_03_run.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 L Finger0),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 R Finger0),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bone_Mount,Skeleton,Bone,,,Skeleton bone (Bone_Mount),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Pelvis001,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Spine001,Skeleton,Bone,,,Skeleton bone (Bip001 Spine001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Neck001,Skeleton,Bone,,,Skeleton bone (Bip001 Neck001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 Head001,Skeleton,Bone,,,Skeleton bone (Bip001 Head001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Human,animation,WesternKingdoms/animation/Cavalry/WK_cavalry_10_death_B.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,mesh_part,WK_Catapult_rock,Siege,Projectile,,,Siege projectile (WK_Catapult_rock),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,mesh_part,WK_Catapult,Siege,Engine,,,Siege engine (WK_Catapult),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,geometry,(unnamed),geometry,,,,(unnamed),22,108
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,geometry,(unnamed),geometry,,,,(unnamed),368,1758
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_Root,Skeleton,Bone,,,Skeleton bone (Bone_Root),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_Platform,Skeleton,Bone,,,Skeleton bone (Bone_Platform),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_Arm,Skeleton,Bone,,,Skeleton bone (Bone_Arm),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_stone,Skeleton,Bone,,,Skeleton bone (Bone_stone),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_body_B,Skeleton,Bone,,,Skeleton bone (Bone_body_B),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_body_A,Skeleton,Bone,,,Skeleton bone (Bone_body_A),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_front,Skeleton,Bone,,,Skeleton bone (Bone_front),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_wheel_A,Skeleton,Bone,,,Skeleton bone (Bone_wheel_A),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_wheel_B,Skeleton,Bone,,,Skeleton bone (Bone_wheel_B),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_wheel_C,Skeleton,Bone,,,Skeleton bone (Bone_wheel_C),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,bone,Bone_wheel_C001D,Skeleton,Bone,,,Skeleton bone (Bone_wheel_C001D),,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,material,WK_Standard_Units,material,,,,WK_Standard_Units,,
Human,siege,WesternKingdoms/models/WK_Catapult.FBX,texture,Map #9,texture,,,,Map #9,,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Horse,Mount,Creature,horse,,Mount creature: horse,,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_staff_A,Equipment,Weapon,staff,A,Staff (caster) variant A (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_staff_B,Equipment,Weapon,staff,B,Staff (caster) variant B (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_staff_C,Equipment,Weapon,staff,C,Staff (caster) variant C (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_Bow,Equipment,Weapon,bow,,Bow (ranged) variant - (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Shield_A,Equipment,Shield,shield,A,Shield variant A (off-hand),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Shield_C,Equipment,Shield,shield,C,Shield variant C (off-hand),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Shield_B,Equipment,Shield,shield,B,Shield variant B (off-hand),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Shield_D,Equipment,Shield,shield,D,Shield variant D (off-hand),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_spear,Equipment,Weapon,spear,,Spear variant - (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_sword_A,Equipment,Weapon,sword,A,Sword variant A (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_hammer_B,Equipment,Weapon,hammer,B,Hammer variant B (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_pick,Equipment,Weapon,pick,,Pick (worker tool) variant - (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_sword_B,Equipment,Weapon,sword,B,Sword variant B (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_axe_B,Equipment,Weapon,axe,B,Axe variant B (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_lance,Equipment,Weapon,lance,,Lance (cavalry) variant - (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_hammer_A,Equipment,Weapon,hammer,A,Hammer variant A (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_weapon_axe_A,Equipment,Weapon,axe,A,Axe variant A (right-hand weapon mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Xtra_quiver,Accessory,Extra,quiver,,Arrow quiver (back),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Body_A,Body,Body / Torso,,A,Body / Torso variant A (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Body_B,Body,Body / Torso,,B,Body / Torso variant B (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Body_D,Body,Body / Torso,,D,Body / Torso variant D (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Body_C,Body,Body / Torso,,C,Body / Torso variant C (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_shoulderpads_A,Body,Shoulders,,A,Shoulders variant A (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_C,Body,Head,,C,Head variant C (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_B,Body,Head,,B,Head variant B (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_A,Body,Head,,A,Head variant A (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Legs_A,Body,Legs,,A,Legs variant A (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Arms_A,Body,Arms,,A,Arms variant A (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Legs_B,Body,Legs,,B,Legs variant B (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Arms_B,Body,Arms,,B,Arms variant B (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Legs_C,Body,Legs,,C,Legs variant C (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Arms_C,Body,Arms,,C,Arms variant C (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Body_E,Body,Body / Torso,,E,Body / Torso variant E (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_E,Body,Head,,E,Head variant E (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_Arms_D,Body,Arms,,D,Arms variant D (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_D,Body,Head,,D,Head variant D (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_H,Body,Head,,H,Head variant H (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_G,Body,Head,,G,Head variant G (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_F,Body,Head,,F,Head variant F (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_shoulderpads_B,Body,Shoulders,,B,Shoulders variant B (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_Units_head_I,Body,Head,,I,Head variant I (swappable body mesh),,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,mesh_part,WK_horse_Seat,Mount,Saddle,,,Saddle / rider seat for mount,,
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),174,794
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),21,82
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),42,176
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),25,106
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),23,114
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),17,86
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),20,72
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),27,110
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),17,70
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),21,86
Human,cavalry-character,WesternKingdoms/models/WK_Cavalry_customizable.FBX,geometry,(unnamed),geometry,,,,(unnamed),17,70
